date,county,party,voters,election_type,fips
2016-12-01,Jackson,libertarian,4,,46071
2016-12-01,Jackson,constitution,1,,46071
2016-12-01,Jerauld,republican,609,,46073
2016-12-01,Jerauld,democratic,486,,46073
2016-12-01,Jerauld,npa_ind,182,,46073
2016-12-01,Jerauld,inactive,81,,46073
2016-12-01,Jerauld,constitution,3,,46073
2016-12-01,Jerauld,libertarian,1,,46073
2016-12-01,Jones,republican,521,,46075
2016-12-01,Jones,democratic,108,,46075
2016-12-01,Jones,npa_ind,80,,46075
2016-12-01,Jones,inactive,36,,46075
2016-12-01,Jones,libertarian,1,,46075
2016-12-01,Kingsbury,republican,1821,,46077
2016-12-01,Kingsbury,democratic,1042,,46077
2016-12-01,Kingsbury,npa_ind,610,,46077
2016-12-01,Kingsbury,inactive,202,,46077
2016-12-01,Kingsbury,libertarian,5,,46077
2016-12-01,Kingsbury,other,2,,46077
2016-12-01,Kingsbury,constitution,1,,46077
2016-12-01,Lake,republican,4681,,46079
2016-12-01,Lake,democratic,3179,,46079
2016-12-01,Lake,npa_ind,2275,,46079
2016-12-01,Lake,inactive,530,,46079
2016-12-01,Lake,libertarian,32,,46079
2016-12-01,Lake,other,6,,46079
2016-12-01,Lake,constitution,5,,46079
2016-12-01,Lawrence,republican,9084,,46081
2016-12-01,Lawrence,democratic,4033,,46081
2016-12-01,Lawrence,npa_ind,3904,,46081
2016-12-01,Lawrence,inactive,1957,,46081
2016-12-01,Lawrence,libertarian,89,,46081
2016-12-01,Lawrence,other,19,,46081
2016-12-01,Lawrence,constitution,11,,46081
2016-12-01,Lincoln,republican,17360,,46083
2016-12-01,Lincoln,democratic,8874,,46083
2016-12-01,Lincoln,npa_ind,8543,,46083
2016-12-01,Lincoln,inactive,2463,,46083
2016-12-01,Lincoln,libertarian,84,,46083
2016-12-01,Lincoln,constitution,30,,46083
2016-12-01,Lincoln,other,26,,46083
2016-12-01,Lyman,republican,1135,,46085
2016-12-01,Lyman,democratic,871,,46085
2016-12-01,Lyman,npa_ind,267,,46085
2016-12-01,Lyman,inactive,151,,46085
2016-12-01,Lyman,libertarian,4,,46085
2016-12-01,Lyman,other,2,,46085
2016-12-01,Lyman,constitution,1,,46085
2016-12-01,Marshall,democratic,1247,,46091
2016-12-01,Marshall,republican,1069,,46091
2016-12-01,Marshall,npa_ind,480,,46091
2016-12-01,Marshall,inactive,247,,46091
2016-12-01,Marshall,libertarian,9,,46091
2016-12-01,Marshall,other,1,,46091
2016-12-01,McCook,republican,1811,,46087
2016-12-01,McCook,democratic,1163,,46087
2016-12-01,McCook,npa_ind,656,,46087
2016-12-01,McCook,inactive,237,,46087
2016-12-01,McCook,libertarian,14,,46087
2016-12-01,McCook,constitution,6,,46087
2016-12-01,McPherson,republican,1321,,46089
2016-12-01,McPherson,democratic,294,,46089
2016-12-01,McPherson,npa_ind,236,,46089
2016-12-01,McPherson,inactive,71,,46089
2016-12-01,McPherson,libertarian,2,,46089
2016-12-01,Meade,republican,9569,,46093
2016-12-01,Meade,npa_ind,3570,,46093
2016-12-01,Meade,democratic,3237,,46093
2016-12-01,Meade,inactive,1845,,46093
2016-12-01,Meade,libertarian,74,,46093
2016-12-01,Meade,constitution,33,,46093
2016-12-01,Meade,other,7,,46093
2016-12-01,Mellette,democratic,524,,46095
2016-12-01,Mellette,republican,502,,46095
2016-12-01,Mellette,npa_ind,143,,46095
2016-12-01,Mellette,inactive,87,,46095
2016-12-01,Mellette,libertarian,1,,46095
2016-12-01,Mellette,constitution,1,,46095
2016-12-01,Miner,democratic,675,,46097
2016-12-01,Miner,republican,588,,46097
2016-12-01,Miner,npa_ind,288,,46097
2016-12-01,Miner,inactive,109,,46097
2016-12-01,Miner,libertarian,2,,46097
2016-12-01,Miner,constitution,2,,46097
2016-12-01,Miner,other,1,,46097
2016-12-01,Minnehaha,republican,47131,,46099
2016-12-01,Minnehaha,democratic,38570,,46099
2016-12-01,Minnehaha,npa_ind,29074,,46099
2016-12-01,Minnehaha,inactive,11659,,46099
2016-12-01,Minnehaha,libertarian,395,,46099
2016-12-01,Minnehaha,other,154,,46099
2016-12-01,Minnehaha,constitution,140,,46099
2016-12-01,Moody,democratic,1717,,46101
2016-12-01,Moody,republican,1535,,46101
2016-12-01,Moody,npa_ind,942,,46101
2016-12-01,Moody,inactive,302,,46101
2016-12-01,Moody,libertarian,7,,46101
2016-12-01,Moody,other,3,,46101
2016-12-01,Moody,constitution,2,,46101
2016-12-01,Oglala Lakota,democratic,5692,,46102
2016-12-01,Oglala Lakota,npa_ind,1695,,46102
2016-12-01,Oglala Lakota,inactive,611,,46102
2016-12-01,Oglala Lakota,republican,569,,46102
2016-12-01,Oglala Lakota,other,65,,46102
2016-12-01,Oglala Lakota,libertarian,8,,46102
2016-12-01,Oglala Lakota,constitution,1,,46102
2016-12-01,Pennington,republican,35089,,46103
2016-12-01,Pennington,npa_ind,18577,,46103
2016-12-01,Pennington,democratic,17664,,46103
2016-12-01,Pennington,inactive,6258,,46103
2016-12-01,Pennington,libertarian,345,,46103
2016-12-01,Pennington,other,142,,46103
2016-12-01,Pennington,constitution,92,,46103
2016-12-01,Perkins,republican,1410,,46105
2016-12-01,Perkins,democratic,446,,46105
2016-12-01,Perkins,npa_ind,322,,46105
2016-12-01,Perkins,inactive,167,,46105
2016-12-01,Perkins,libertarian,6,,46105
2016-12-01,Perkins,other,3,,46105
2016-12-01,Perkins,constitution,3,,46105
2016-12-01,Potter,republican,1377,,46107
2016-12-01,Potter,democratic,315,,46107
2016-12-01,Potter,npa_ind,171,,46107
2016-12-01,Potter,inactive,51,,46107
2016-12-01,Potter,other,2,,46107
2016-12-01,Potter,constitution,2,,46107
2016-12-01,Potter,libertarian,1,,46107
2016-12-01,Roberts,democratic,3362,,46109
2016-12-01,Roberts,republican,1894,,46109
2016-12-01,Roberts,npa_ind,1273,,46109
2016-12-01,Roberts,inactive,501,,46109
2016-12-01,Roberts,other,18,,46109
2016-12-01,Roberts,libertarian,10,,46109
2016-12-01,Roberts,constitution,4,,46109
2016-12-01,Sanborn,republican,842,,46111
2016-12-01,Sanborn,democratic,536,,46111
2016-12-01,Sanborn,npa_ind,216,,46111
2016-12-01,Sanborn,inactive,67,,46111
2016-12-01,Sanborn,libertarian,3,,46111
2016-12-01,Sanborn,other,3,,46111
2016-12-01,Sanborn,constitution,1,,46111
2016-12-01,Spink,republican,2025,,46115
2016-12-01,Spink,democratic,1565,,46115
2016-12-01,Spink,npa_ind,658,,46115
2016-12-01,Spink,inactive,260,,46115
2016-12-01,Spink,other,6,,46115
2016-12-01,Spink,libertarian,5,,46115
2016-12-01,Spink,constitution,1,,46115
2016-12-01,Stanley,republican,1360,,46117
2016-12-01,Stanley,democratic,508,,46117
2016-12-01,Stanley,npa_ind,274,,46117
2016-12-01,Stanley,inactive,18,,46117
2016-12-01,Stanley,libertarian,4,,46117
2016-12-01,Stanley,constitution,2,,46117
2016-12-01,Sully,republican,759,,46119
2016-12-01,Sully,democratic,239,,46119
2016-12-01,Sully,npa_ind,110,,46119
2016-12-01,Sully,inactive,22,,46119
2016-12-01,Sully,other,1,,46119
2016-12-01,Todd,democratic,3164,,46121
2016-12-01,Todd,npa_ind,809,,46121
2016-12-01,Todd,inactive,751,,46121
2016-12-01,Todd,republican,713,,46121
2016-12-01,Todd,other,10,,46121
2016-12-01,Todd,libertarian,6,,46121
2016-12-01,Todd,constitution,3,,46121
2016-12-01,Tripp,republican,2217,,46123
2016-12-01,Tripp,democratic,1017,,46123
2016-12-01,Tripp,npa_ind,520,,46123
2016-12-01,Tripp,inactive,277,,46123
2016-12-01,Tripp,constitution,7,,46123
2016-12-01,Tripp,libertarian,2,,46123
2016-12-01,Tripp,other,1,,46123
2016-12-01,Turner,republican,3054,,46125
2016-12-01,Turner,democratic,1523,,46125
2016-12-01,Turner,npa_ind,1034,,46125
2016-12-01,Turner,inactive,322,,46125
2016-12-01,Turner,other,10,,46125
2016-12-01,Turner,libertarian,6,,46125
2016-12-01,Turner,constitution,3,,46125
2016-12-01,Union,republican,5316,,46127
2016-12-01,Union,npa_ind,3015,,46127
2016-12-01,Union,democratic,2909,,46127
2016-12-01,Union,inactive,1353,,46127
2016-12-01,Union,libertarian,26,,46127
2016-12-01,Union,other,14,,46127
2016-12-01,Union,constitution,8,,46127
2016-12-01,Walworth,republican,2444,,46129
2016-12-01,Walworth,democratic,829,,46129
2016-12-01,Walworth,npa_ind,467,,46129
2016-12-01,Walworth,inactive,324,,46129
2016-12-01,Walworth,libertarian,6,,46129
2016-12-01,Walworth,constitution,5,,46129
2016-12-01,Walworth,other,1,,46129
2016-12-01,Yankton,republican,6036,,46135
2016-12-01,Yankton,democratic,4441,,46135
2016-12-01,Yankton,npa_ind,3170,,46135
2016-12-01,Yankton,inactive,1306,,46135
2016-12-01,Yankton,libertarian,50,,46135
2016-12-01,Yankton,other,16,,46135
2016-12-01,Yankton,constitution,8,,46135
2016-12-01,Ziebach,democratic,899,,46137
2016-12-01,Ziebach,republican,404,,46137
2016-12-01,Ziebach,npa_ind,287,,46137
2016-12-01,Ziebach,inactive,117,,46137
2016-12-01,Ziebach,other,6,,46137
2016-12-01,Ziebach,libertarian,3,,46137
2017-01-03,Aurora,democratic,821,,46003
2017-01-03,Aurora,republican,806,,46003
2017-01-03,Aurora,npa_ind,251,,46003
2017-01-03,Aurora,inactive,91,,46003
2017-01-03,Aurora,other,3,,46003
2017-01-03,Aurora,libertarian,1,,46003
2017-01-03,Beadle,republican,4414,,46005
2017-01-03,Beadle,democratic,3581,,46005
2017-01-03,Beadle,npa_ind,2082,,46005
2017-01-03,Beadle,inactive,1004,,46005
2017-01-03,Beadle,other,42,,46005
2017-01-03,Beadle,libertarian,20,,46005
2017-01-03,Beadle,constitution,5,,46005
2017-01-03,Bennett,democratic,894,,46007
2017-01-03,Bennett,republican,694,,46007
2017-01-03,Bennett,npa_ind,327,,46007
2017-01-03,Bennett,inactive,201,,46007
2017-01-03,Bennett,other,2,,46007
2017-01-03,Bennett,libertarian,1,,46007
2017-01-03,Bon Homme,republican,1963,,46009
2017-01-03,Bon Homme,democratic,1395,,46009
2017-01-03,Bon Homme,npa_ind,632,,46009
2017-01-03,Bon Homme,inactive,206,,46009
2017-01-03,Bon Homme,libertarian,11,,46009
2017-01-03,Bon Homme,constitution,2,,46009
2017-01-03,Bon Homme,other,1,,46009
2017-01-03,Brookings,republican,7560,,46011
2017-01-03,Brookings,democratic,5462,,46011
2017-01-03,Brookings,npa_ind,5234,,46011
2017-01-03,Brookings,inactive,2527,,46011
2017-01-03,Brookings,libertarian,79,,46011
2017-01-03,Brookings,constitution,24,,46011
2017-01-03,Brookings,other,19,,46011
2017-01-03,Brown,republican,10137,,46013
2017-01-03,Brown,democratic,8974,,46013
2017-01-03,Brown,npa_ind,4259,,46013
2017-01-03,Brown,inactive,2404,,46013
2017-01-03,Brown,libertarian,62,,46013
2017-01-03,Brown,other,37,,46013
2017-01-03,Brown,constitution,7,,46013
2017-01-03,Brule,republican,1466,,46015
2017-01-03,Brule,democratic,1323,,46015
2017-01-03,Brule,npa_ind,560,,46015
2017-01-03,Brule,inactive,200,,46015
2017-01-03,Brule,libertarian,11,,46015
2017-01-03,Brule,constitution,5,,46015
2017-01-03,Brule,other,2,,46015
2017-01-03,Buffalo,democratic,664,,46017
2017-01-03,Buffalo,republican,170,,46017
2017-01-03,Buffalo,npa_ind,108,,46017
2017-01-03,Buffalo,inactive,49,,46017
2017-01-03,Buffalo,other,2,,46017
2017-01-03,Butte,republican,4114,,46019
2017-01-03,Butte,npa_ind,1416,,46019
2017-01-03,Butte,democratic,1166,,46019
2017-01-03,Butte,inactive,489,,46019
2017-01-03,Butte,libertarian,33,,46019
2017-01-03,Butte,constitution,8,,46019
2017-01-03,Butte,other,6,,46019
2017-01-03,Campbell,republican,915,,46021
2017-01-03,Campbell,democratic,143,,46021
2017-01-03,Campbell,inactive,98,,46021
2017-01-03,Campbell,npa_ind,91,,46021
2017-01-03,Charles Mix,democratic,2455,,46023
2017-01-03,Charles Mix,republican,2218,,46023
2017-01-03,Charles Mix,npa_ind,786,,46023
2017-01-03,Charles Mix,inactive,452,,46023
2017-01-03,Charles Mix,libertarian,3,,46023
2017-01-03,Charles Mix,constitution,2,,46023
2017-01-03,Clark,republican,1390,,46025
2017-01-03,Clark,democratic,789,,46025
2017-01-03,Clark,npa_ind,370,,46025
2017-01-03,Clark,inactive,176,,46025
2017-01-03,Clark,libertarian,2,,46025
2017-01-03,Clark,other,2,,46025
2017-01-03,Clark,constitution,2,,46025
2017-01-03,Clay,democratic,3102,,46027
2017-01-03,Clay,republican,2503,,46027
2017-01-03,Clay,npa_ind,2125,,46027
2017-01-03,Clay,inactive,1162,,46027
2017-01-03,Clay,libertarian,35,,46027
2017-01-03,Clay,other,7,,46027
2017-01-03,Clay,constitution,3,,46027
2017-01-03,Codington,republican,7637,,46029
2017-01-03,Codington,democratic,5265,,46029
2017-01-03,Codington,npa_ind,3797,,46029
2017-01-03,Codington,inactive,1575,,46029
2017-01-03,Codington,libertarian,33,,46029
2017-01-03,Codington,other,31,,46029
2017-01-03,Codington,constitution,15,,46029
2017-01-03,Corson,democratic,1276,,46031
2017-01-03,Corson,republican,677,,46031
2017-01-03,Corson,npa_ind,413,,46031
2017-01-03,Corson,inactive,203,,46031
2017-01-03,Corson,libertarian,7,,46031
2017-01-03,Corson,other,7,,46031
2017-01-03,Corson,constitution,2,,46031
2017-01-03,Custer,republican,3726,,46033
2017-01-03,Custer,npa_ind,1400,,46033
2017-01-03,Custer,democratic,1225,,46033
2017-01-03,Custer,inactive,543,,46033
2017-01-03,Custer,other,24,,46033
2017-01-03,Custer,libertarian,14,,46033
2017-01-03,Custer,constitution,12,,46033
2017-01-03,Davison,republican,5457,,46035
2017-01-03,Davison,democratic,3643,,46035
2017-01-03,Davison,npa_ind,2417,,46035
2017-01-03,Davison,inactive,1102,,46035
2017-01-03,Davison,other,23,,46035
2017-01-03,Davison,libertarian,21,,46035
2017-01-03,Davison,constitution,2,,46035
2017-01-03,Day,democratic,1947,,46037
2017-01-03,Day,republican,1512,,46037
2017-01-03,Day,npa_ind,657,,46037
2017-01-03,Day,inactive,194,,46037
2017-01-03,Day,other,12,,46037
2017-01-03,Day,libertarian,8,,46037
2017-01-03,Day,constitution,2,,46037
2017-01-03,Deuel,republican,1270,,46039
2017-01-03,Deuel,democratic,904,,46039
2017-01-03,Deuel,npa_ind,696,,46039
2017-01-03,Deuel,inactive,212,,46039
2017-01-03,Deuel,libertarian,7,,46039
2017-01-03,Deuel,constitution,7,,46039
2017-01-03,Deuel,other,1,,46039
2017-01-03,Dewey,democratic,2105,,46041
2017-01-03,Dewey,republican,709,,46041
2017-01-03,Dewey,npa_ind,557,,46041
2017-01-03,Dewey,inactive,151,,46041
2017-01-03,Dewey,other,4,,46041
2017-01-03,Dewey,libertarian,3,,46041
2017-01-03,Dewey,constitution,1,,46041
2017-01-03,Douglas,republican,1580,,46043
2017-01-03,Douglas,democratic,343,,46043
2017-01-03,Douglas,npa_ind,195,,46043
2017-01-03,Douglas,inactive,140,,46043
2017-01-03,Douglas,libertarian,2,,46043
2017-01-03,Edmunds,republican,1509,,46045
2017-01-03,Edmunds,democratic,863,,46045
2017-01-03,Edmunds,npa_ind,424,,46045
2017-01-03,Edmunds,inactive,173,,46045
2017-01-03,Edmunds,libertarian,8,,46045
2017-01-03,Edmunds,other,6,,46045
2017-01-03,Fall River,republican,2867,,46047
2017-01-03,Fall River,npa_ind,1193,,46047
2017-01-03,Fall River,democratic,1035,,46047
2017-01-03,Fall River,inactive,634,,46047
2017-01-03,Fall River,other,30,,46047
2017-01-03,Fall River,libertarian,14,,46047
2017-01-03,Fall River,constitution,2,,46047
2017-01-03,Faulk,republican,843,,46049
2017-01-03,Faulk,democratic,422,,46049
2017-01-03,Faulk,npa_ind,280,,46049
2017-01-03,Faulk,inactive,89,,46049
2017-01-03,Faulk,libertarian,1,,46049
2017-01-03,Faulk,constitution,1,,46049
2017-01-03,Grant,republican,2341,,46051
2017-01-03,Grant,democratic,1546,,46051
2017-01-03,Grant,npa_ind,968,,46051
2017-01-03,Grant,inactive,457,,46051
2017-01-03,Grant,other,12,,46051
2017-01-03,Grant,libertarian,9,,46051
2017-01-03,Grant,constitution,2,,46051
2017-01-03,Gregory,republican,1527,,46053
2017-01-03,Gregory,democratic,978,,46053
2017-01-03,Gregory,npa_ind,321,,46053
2017-01-03,Gregory,inactive,149,,46053
2017-01-03,Gregory,libertarian,4,,46053
2017-01-03,Gregory,constitution,2,,46053
2017-01-03,Haakon,republican,1049,,46055
2017-01-03,Haakon,democratic,207,,46055
2017-01-03,Haakon,npa_ind,122,,46055
2017-01-03,Haakon,inactive,46,,46055
2017-01-03,Haakon,libertarian,1,,46055
2017-01-03,Haakon,other,1,,46055
2017-01-03,Hamlin,republican,2422,,46057
2017-01-03,Hamlin,democratic,819,,46057
2017-01-03,Hamlin,npa_ind,601,,46057
2017-01-03,Hamlin,inactive,221,,46057
2017-01-03,Hamlin,constitution,3,,46057
2017-01-03,Hamlin,libertarian,2,,46057
2017-01-03,Hamlin,other,1,,46057
2017-01-03,Hand,republican,1477,,46059
2017-01-03,Hand,democratic,690,,46059
2017-01-03,Hand,npa_ind,278,,46059
2017-01-03,Hand,inactive,151,,46059
2017-01-03,Hand,libertarian,3,,46059
2017-01-03,Hand,other,1,,46059
2017-01-03,Hand,constitution,1,,46059
2017-01-03,Hanson,republican,1722,,46061
2017-01-03,Hanson,democratic,897,,46061
2017-01-03,Hanson,npa_ind,779,,46061
2017-01-03,Hanson,inactive,483,,46061
2017-01-03,Hanson,libertarian,3,,46061
2017-01-03,Hanson,other,2,,46061
2017-01-03,Hanson,constitution,2,,46061
2017-01-03,Harding,republican,779,,46063
2017-01-03,Harding,democratic,110,,46063
2017-01-03,Harding,npa_ind,78,,46063
2017-01-03,Harding,inactive,54,,46063
2017-01-03,Harding,libertarian,3,,46063
2017-01-03,Hughes,republican,6888,,46065
2017-01-03,Hughes,democratic,2429,,46065
2017-01-03,Hughes,npa_ind,1784,,46065
2017-01-03,Hughes,inactive,919,,46065
2017-01-03,Hughes,libertarian,35,,46065
2017-01-03,Hughes,other,15,,46065
2017-01-03,Hughes,constitution,5,,46065
2017-01-03,Hutchinson,republican,3183,,46067
2017-01-03,Hutchinson,democratic,1052,,46067
2017-01-03,Hutchinson,npa_ind,606,,46067
2017-01-03,Hutchinson,inactive,282,,46067
2017-01-03,Hutchinson,constitution,7,,46067
2017-01-03,Hutchinson,libertarian,4,,46067
2017-01-03,Hutchinson,other,4,,46067
2017-01-03,Hyde,republican,664,,46069
2017-01-03,Hyde,democratic,231,,46069
2017-01-03,Hyde,npa_ind,103,,46069
2017-01-03,Hyde,inactive,41,,46069
2017-01-03,Hyde,other,4,,46069
2017-01-03,Hyde,libertarian,2,,46069
2017-01-03,Hyde,constitution,1,,46069
2017-01-03,Jackson,republican,859,,46071
2017-01-03,Jackson,democratic,720,,46071
2017-01-03,Jackson,npa_ind,281,,46071
2017-01-03,Jackson,inactive,79,,46071
2017-01-03,Jackson,other,18,,46071
2017-01-03,Jackson,libertarian,4,,46071
2017-01-03,Jackson,constitution,1,,46071
2017-01-03,Jerauld,republican,607,,46073
2017-01-03,Jerauld,democratic,483,,46073
2017-01-03,Jerauld,npa_ind,181,,46073
2017-01-03,Jerauld,inactive,81,,46073
2017-01-03,Jerauld,constitution,3,,46073
2017-01-03,Jerauld,libertarian,1,,46073
2017-01-03,Jones,republican,519,,46075
2017-01-03,Jones,democratic,109,,46075
2017-01-03,Jones,npa_ind,81,,46075
2017-01-03,Jones,inactive,36,,46075
2017-01-03,Jones,libertarian,1,,46075
2017-01-03,Kingsbury,republican,1821,,46077
2017-01-03,Kingsbury,democratic,1044,,46077
2017-01-03,Kingsbury,npa_ind,609,,46077
2017-01-03,Kingsbury,inactive,201,,46077
2017-01-03,Kingsbury,libertarian,5,,46077
2017-01-03,Kingsbury,other,2,,46077
2017-01-03,Kingsbury,constitution,1,,46077
2017-01-03,Lake,republican,4674,,46079
2017-01-03,Lake,democratic,3173,,46079
2017-01-03,Lake,npa_ind,2283,,46079
2017-01-03,Lake,inactive,527,,46079
2017-01-03,Lake,libertarian,32,,46079
2017-01-03,Lake,other,6,,46079
2017-01-03,Lake,constitution,5,,46079
2017-01-03,Lawrence,republican,9088,,46081
2017-01-03,Lawrence,democratic,4026,,46081
2017-01-03,Lawrence,npa_ind,3906,,46081
2017-01-03,Lawrence,inactive,1958,,46081
2017-01-03,Lawrence,libertarian,89,,46081
2017-01-03,Lawrence,other,19,,46081
2017-01-03,Lawrence,constitution,11,,46081
2017-01-03,Lincoln,republican,17455,,46083
2017-01-03,Lincoln,democratic,8905,,46083
2017-01-03,Lincoln,npa_ind,8633,,46083
2017-01-03,Lincoln,inactive,2441,,46083
2017-01-03,Lincoln,libertarian,85,,46083
2017-01-03,Lincoln,constitution,31,,46083
2017-01-03,Lincoln,other,25,,46083
2017-01-03,Lyman,republican,1135,,46085
2017-01-03,Lyman,democratic,872,,46085
2017-01-03,Lyman,npa_ind,268,,46085
2017-01-03,Lyman,inactive,149,,46085
2017-01-03,Lyman,libertarian,4,,46085
2017-01-03,Lyman,other,2,,46085
2017-01-03,Lyman,constitution,1,,46085
2017-01-03,Marshall,democratic,1243,,46091
2017-01-03,Marshall,republican,1069,,46091
2017-01-03,Marshall,npa_ind,482,,46091
2017-01-03,Marshall,inactive,246,,46091
2017-01-03,Marshall,libertarian,9,,46091
2017-01-03,Marshall,other,1,,46091
2017-01-03,McCook,republican,1811,,46087
2017-01-03,McCook,democratic,1160,,46087
2017-01-03,McCook,npa_ind,661,,46087
2017-01-03,McCook,inactive,234,,46087
2017-01-03,McCook,libertarian,14,,46087
2017-01-03,McCook,constitution,6,,46087
2017-01-03,McPherson,republican,1321,,46089
2017-01-03,McPherson,democratic,292,,46089
2017-01-03,McPherson,npa_ind,234,,46089
2017-01-03,McPherson,inactive,71,,46089
2017-01-03,McPherson,libertarian,2,,46089
2017-01-03,Meade,republican,9576,,46093
2017-01-03,Meade,npa_ind,3572,,46093
2017-01-03,Meade,democratic,3235,,46093
2017-01-03,Meade,inactive,1838,,46093
2017-01-03,Meade,libertarian,74,,46093
2017-01-03,Meade,constitution,33,,46093
2017-01-03,Meade,other,7,,46093
2017-01-03,Mellette,democratic,522,,46095
2017-01-03,Mellette,republican,503,,46095
2017-01-03,Mellette,npa_ind,143,,46095
2017-01-03,Mellette,inactive,84,,46095
2017-01-03,Mellette,libertarian,1,,46095
2017-01-03,Mellette,constitution,1,,46095
2017-01-03,Miner,democratic,673,,46097
2017-01-03,Miner,republican,588,,46097
2017-01-03,Miner,npa_ind,290,,46097
2017-01-03,Miner,inactive,109,,46097
2017-01-03,Miner,libertarian,2,,46097
2017-01-03,Miner,constitution,2,,46097
2017-01-03,Miner,other,1,,46097
2017-01-03,Minnehaha,republican,47334,,46099
2017-01-03,Minnehaha,democratic,38579,,46099
2017-01-03,Minnehaha,npa_ind,29452,,46099
2017-01-03,Minnehaha,inactive,11419,,46099
2017-01-03,Minnehaha,libertarian,401,,46099
2017-01-03,Minnehaha,other,160,,46099
2017-01-03,Minnehaha,constitution,139,,46099
2017-01-03,Moody,democratic,1717,,46101
2017-01-03,Moody,republican,1539,,46101
2017-01-03,Moody,npa_ind,945,,46101
2017-01-03,Moody,inactive,302,,46101
2017-01-03,Moody,libertarian,7,,46101
2017-01-03,Moody,other,3,,46101
2017-01-03,Moody,constitution,2,,46101
2017-01-03,Oglala Lakota,democratic,5705,,46102
2017-01-03,Oglala Lakota,npa_ind,1719,,46102
2017-01-03,Oglala Lakota,inactive,613,,46102
2017-01-03,Oglala Lakota,republican,568,,46102
2017-01-03,Oglala Lakota,other,65,,46102
2017-01-03,Oglala Lakota,libertarian,9,,46102
2017-01-03,Oglala Lakota,constitution,1,,46102
2017-01-03,Pennington,republican,35099,,46103
2017-01-03,Pennington,npa_ind,18636,,46103
2017-01-03,Pennington,democratic,17631,,46103
2017-01-03,Pennington,inactive,6226,,46103
2017-01-03,Pennington,libertarian,349,,46103
2017-01-03,Pennington,other,142,,46103
2017-01-03,Pennington,constitution,92,,46103
2017-01-03,Perkins,republican,1412,,46105
2017-01-03,Perkins,democratic,444,,46105
2017-01-03,Perkins,npa_ind,324,,46105
2017-01-03,Perkins,inactive,167,,46105
2017-01-03,Perkins,libertarian,6,,46105
2017-01-03,Perkins,other,3,,46105
2017-01-03,Perkins,constitution,3,,46105
2017-01-03,Potter,republican,1376,,46107
2017-01-03,Potter,democratic,316,,46107
2017-01-03,Potter,npa_ind,170,,46107
2017-01-03,Potter,inactive,51,,46107
2017-01-03,Potter,other,2,,46107
2017-01-03,Potter,constitution,2,,46107
2017-01-03,Potter,libertarian,1,,46107
2017-01-03,Roberts,democratic,3352,,46109
2017-01-03,Roberts,republican,1894,,46109
2017-01-03,Roberts,npa_ind,1281,,46109
2017-01-03,Roberts,inactive,499,,46109
2017-01-03,Roberts,other,18,,46109
2017-01-03,Roberts,libertarian,10,,46109
2017-01-03,Roberts,constitution,4,,46109
2017-01-03,Sanborn,republican,841,,46111
2017-01-03,Sanborn,democratic,535,,46111
2017-01-03,Sanborn,npa_ind,217,,46111
2017-01-03,Sanborn,inactive,65,,46111
2017-01-03,Sanborn,libertarian,3,,46111
2017-01-03,Sanborn,other,3,,46111
2017-01-03,Sanborn,constitution,1,,46111
2017-01-03,Spink,republican,2024,,46115
2017-01-03,Spink,democratic,1559,,46115
2017-01-03,Spink,npa_ind,659,,46115
2017-01-03,Spink,inactive,260,,46115
2017-01-03,Spink,other,6,,46115
2017-01-03,Spink,libertarian,5,,46115
2017-01-03,Spink,constitution,1,,46115
2017-01-03,Stanley,republican,1361,,46117
2017-01-03,Stanley,democratic,507,,46117
2017-01-03,Stanley,npa_ind,276,,46117
2017-01-03,Stanley,inactive,17,,46117
2017-01-03,Stanley,libertarian,4,,46117
2017-01-03,Stanley,constitution,2,,46117
2017-01-03,Sully,republican,761,,46119
2017-01-03,Sully,democratic,238,,46119
2017-01-03,Sully,npa_ind,111,,46119
2017-01-03,Sully,inactive,22,,46119
2017-01-03,Sully,other,1,,46119
2017-01-03,Todd,democratic,3164,,46121
2017-01-03,Todd,npa_ind,808,,46121
2017-01-03,Todd,inactive,750,,46121
2017-01-03,Todd,republican,713,,46121
2017-01-03,Todd,other,10,,46121
2017-01-03,Todd,libertarian,6,,46121
2017-01-03,Todd,constitution,3,,46121
2017-01-03,Tripp,republican,2216,,46123
2017-01-03,Tripp,democratic,1016,,46123
2017-01-03,Tripp,npa_ind,520,,46123
2017-01-03,Tripp,inactive,277,,46123
2017-01-03,Tripp,constitution,7,,46123
2017-01-03,Tripp,libertarian,2,,46123
2017-01-03,Tripp,other,1,,46123
2017-01-03,Turner,republican,3051,,46125
2017-01-03,Turner,democratic,1519,,46125
2017-01-03,Turner,npa_ind,1033,,46125
2017-01-03,Turner,inactive,321,,46125
2017-01-03,Turner,other,10,,46125
2017-01-03,Turner,libertarian,6,,46125
2017-01-03,Turner,constitution,3,,46125
2017-01-03,Union,republican,5332,,46127
2017-01-03,Union,npa_ind,3015,,46127
2017-01-03,Union,democratic,2917,,46127
2017-01-03,Union,inactive,1356,,46127
2017-01-03,Union,libertarian,26,,46127
2017-01-03,Union,other,15,,46127
2017-01-03,Union,constitution,8,,46127
2017-01-03,Walworth,republican,2443,,46129
2017-01-03,Walworth,democratic,826,,46129
2017-01-03,Walworth,npa_ind,465,,46129
2017-01-03,Walworth,inactive,323,,46129
2017-01-03,Walworth,libertarian,6,,46129
2017-01-03,Walworth,constitution,5,,46129
2017-01-03,Walworth,other,1,,46129
